playa,tipo_vehic,fecha_ingreso,motivo,lugar_remision,comuna,anio,mes,motivo_norm
Quinquela,AUTO,2024-08-25,DOCUMENTACION,AV. PASEO COLON 1400,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-25,ALCOHOLEMIA,AV. SAN MARTIN 1200,*,2024,8,ALCOHOLEMIA
Quinquela,AUTO,2024-08-25,DOCUMENTACION,DEFENSA 1170,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-25,ESTACIONAMIENTO,JOSE MARIA MORENO 646,*,2024,8,ESTACIONAMIENTO
Quinquela,AUTO,2024-08-25,ESTACIONAMIENTO,AV. ESCALADA 4400,*,2024,8,ESTACIONAMIENTO
Quinquela,AUTO,2024-08-26,ALCO / DOC,AV J B JUSTO 8200,*,2024,8,ALCOHOLEMIA
Quinquela,AUTO,2024-08-26,DOCUMENTACION,AV ALBERDI 7133,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-26,DOCUMENTACION,CORRIENTE AV 1785,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-26,DOCUMENTACION,AV SAN JUAN 2600,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-26,DOCUMENTACION,AV SAN JUAN 2600,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-26,OTROS,TALCAHUANO 624,*,2024,8,OTROS
Quinquela,MOTO,2024-08-26,DOCUMENTACION,CECILIA GRIERSON 322,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-26,OTROS,AV RIVADAVIA 1900,*,2024,8,OTROS
Quinquela,AUTO,2024-08-26,DOCUMENTACION,CECILIA GRIERSON 322,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-26,PLACA,BOCACAY 4943,*,2024,8,PLACA
Quinquela,MOTO,2024-08-26,DOCUMENTACION,BEIRO 5063,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-26,DOCUMENTACION,BEIRO 5063,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-26,OTROS,BEIRO 5063,*,2024,8,OTROS
Quinquela,MOTO,2024-08-26,DOC/PLACA,ALSINA 1900,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-26,DOCUMENTACION,CECILIA GRIERSON 322,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,ALCOHOLEMIA,AV RIVADAVIA5667,*,2024,8,ALCOHOLEMIA
Quinquela,MOTO,2024-08-27,ALCOHOLEMIA,AV J. B. JUSTO 4019,*,2024,8,ALCOHOLEMIA
Quinquela,AUTO,2024-08-27,ESTACIONAMIENTO,ALSINA 1816,*,2024,8,ESTACIONAMIENTO
Quinquela,AUTO,2024-08-27,DOCUMENTACION,AV. MEDRANO 592,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOC/PLACA,AV TRIUNVIRATO 3825,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV. TRIUNVIRATO 3825,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV TRIUNVIRATO3825,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,OTROS,AV ENTRE RIOS 370,*,2024,8,OTROS
Quinquela,AUTO,2024-08-27,PLACA,AV CALLAO 264,*,2024,8,PLACA
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV CHICLANA 3856,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV CHICLANA 3856,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV CHICLANA 3856,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV. DE LOS INCAS 4369,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,OTROS,JUNIN 835,*,2024,8,OTROS
Quinquela,MOTO,2024-08-27,PLACA,AV. NAZCA 3467,*,2024,8,PLACA
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV NAZCA 3467,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-27,DOCUMENTACION,AV DIRECTORIO 5107,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,PLACA,AV JUJUY 1051,*,2024,8,PLACA
Quinquela,MOTO,2024-08-27,DOCUMENTACION,S/D,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,PLACA,AV JUJUY 1051,*,2024,8,PLACA
Quinquela,MOTO,2024-08-27,PLACA,AV JUJUY 1051,*,2024,8,PLACA
Quinquela,MOTO,2024-08-27,PLACA,AV JUJUY 1051,*,2024,8,PLACA
Quinquela,AUTO,2024-08-27,PLACA,AV NAZCA 3467,*,2024,8,PLACA
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV NAZCA 3467,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-27,DOCUMENTACION,AV NAZCA 3467,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOC/PLACA,TUCUMAN 1800,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-27,DOCUMENTACION,AV JUJUY 1050,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-28,DOCUMENTACION,AV RIVADAVIA 7815,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-28,DOCUMENTACION,VELEZ SARSFIELD Y ALCORTA,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-28,DOC/PLACA,AV DONADO 4432,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-28,DOC/PLACA,MARTA LINCH Y AIME PAIME,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-28,OTROS,AV  ENTRE RIOS 400,*,2024,8,OTROS
Quinquela,MOTO,2024-08-28,DOCUMENTACION,AV. SAN JUAN 1500,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-28,OTROS,AV VELEZ SARFIELD ,*,2024,8,OTROS
Quinquela,AUTO,2024-08-28,DOC/PLACA,BARTOLOME MITRE 1621,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-28,OTROS,BACACAY 4943,*,2024,8,OTROS
Quinquela,MOTO,2024-08-28,DOC/PLACA,AV JUJUY 1051,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-28,OTROS,H. IRIGOYEN 1900,*,2024,8,OTROS
Quinquela,MOTO,2024-08-28,PLACA,AV JUJUY 1051,*,2024,8,PLACA
Quinquela,MOTO,2024-08-28,PLACA,S/D,*,2024,8,PLACA
Quinquela,MOTO,2024-08-28,DOCUMENTACION,AV JUJUY 1051,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-28,PLACA,AV JUJUY 1051,*,2024,8,PLACA
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV RIVADAVIA 7807,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV J. B. JUSTO 9441,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-29,DOCUMENTACION,AV DELLEPIANE 300,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-29,ALCOHOLEMIA,AV J B JUSTO 9441,*,2024,8,ALCOHOLEMIA
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV ENTRE RIOS 1756,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-29,DOCUMENTACION,AV ENTRE RIOS 1756,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-29,OTROS,AV. BELGRANO 1800,*,2024,8,OTROS
Quinquela,AUTO,2024-08-29,PLACA,AV ENTRE RIOS 115,*,2024,8,PLACA
Quinquela,MOTO,2024-08-29,PLACA,AV. JUJUY 887,*,2024,8,PLACA
Quinquela,MOTO,2024-08-29,DOCUMENTACION,AV ENTRE RIOS 378 ,*,2024,8,DOCUMENTACION
Quinquela,MOTO,2024-08-29,OTROS,AV. M. CORRO 200,*,2024,8,OTROS
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV. JUAN DE GARAY 1500,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-29,PLACA,AV JUAN DE GARAY 1500,*,2024,8,PLACA
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV JUAN DE GARAY 1500,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV JUAN DE GARAY 1500,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV JUAN DE GARAY 1500,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-29,DOCUMENTACION,AV JUAN DE GARAY 1500,*,2024,8,DOCUMENTACION
Quinquela,AUTO,2024-08-30,ALCOHOLEMIA,J.B. JUSTO 9732,*,2024,8,ALCOHOLEMIA
Quinquela,AUTO,2024-08-30,ALCOHOLEMIA,AV SAN MARTIN 2243,*,2024,8,ALCOHOLEMIA
Quinquela,MOTO,2024-08-30,OTROS,JUANA MANSO 1150,*,2024,8,OTROS
Quinquela,AUTO,2024-09-01,DOCUMENTACION,AV DELLEPIANE 340,*,2024,9,DOCUMENTACION
Quinquela,AUTO,2024-09-01,DOCUMENTACION,AV DELLEPIANE 340,*,2024,9,DOCUMENTACION
Quinquela,AUTO,2024-09-01,ALCOHOLEMIA,AV. SUAREZ 1990,*,2024,9,ALCOHOLEMIA
Quinquela,AUTO,2024-09-01,DOCUMENTACION,AV SUAREZ 1990,*,2024,9,DOCUMENTACION
Quinquela,AUTO,2024-09-01,DOCUMENTACION,DELLEPIANE 340,*,2024,9,DOCUMENTACION
Quinquela,MOTO,2024-09-02,ALCOHOLEMIA,AV LA PLATA 955,*,2024,9,ALCOHOLEMIA
Quinquela,AUTO,2024-09-02,ALCOHOLEMIA,AV. SAN MARTIN 5274,*,2024,9,ALCOHOLEMIA
Quinquela,AUTO,2024-09-02,ALCOHOLEMIA,AV SAN MARTIN 5274,*,2024,9,ALCOHOLEMIA
Quinquela,AUTO,2024-09-02,ALCO / DOC,AV. SAN MARTIN 5274,*,2024,9,ALCOHOLEMIA
Quinquela,AUTO,2024-09-02,ALCOHOLEMIA,AV SAN MARTIN 5274,*,2024,9,ALCOHOLEMIA
